"","customer_id","cluster","age","income","member_days","gender_male","gender_female","gender_other","total_offer_received","total_offer_viewed","total_offer_completed","avg_offer_reward","avg_offer_difficulty","offer_bogo_cnt","offer_discount_cnt","offer_information_cnt","channel_email_cnt","channel_web_cnt","channel_mobile_cnt","channel_social_cnt","total_vr","total_cr","offer_bogo_vr","offer_bogo_cr","offer_discount_vr","offer_discount_cr","offer_information_vr","num_transactions","avg_amount_spent"
"2077","cc07151f90ce493baf38cc23d5ccd5af","3",56,75000,584,"0","1","0",4,4,3,8,10,3,1,0,4,4,4,4,1,0.75,1,0.67,1,1,0,15,19.92
"2078","60329034e2bb4715a8a56f6b4d3e1708","3",49,58000,220,"1","0","0",6,6,3,5,12,2,4,0,6,6,4,3,1,0.5,1,0.5,1,0.5,0,5,13.85
"2079","72fcd95be391459aa3eb3ae99babdc23","3",53,95000,1479,"0","1","0",5,5,5,7,10,4,1,0,5,4,4,3,1,1,1,1,1,1,0,12,24.95
"2080","6e474f09fda042cf9d084ba51c829017","3",38,47000,48,"0","1","0",5,5,4,3.8,7,2,2,1,5,3,5,4,1,0.8,1,1,1,1,1,10,9.67
"2081","3c0aab5ec5c84358ae54619b88df5b2e","1",56,79000,976,"1","0","0",4,3,2,5,8.75,2,1,1,4,4,3,2,0.75,0.67,1,1,0,0,1,7,20.91
"2082","8c22805d99314c3199242a563c33cb86","2",45,61000,168,"0","1","0",4,4,0,7.5,7.5,4,0,0,4,3,4,4,1,0,1,0,0,0,0,2,9.46
"2083","fc8600d39af040a0a5bcf8e8311e4c29","1",90,31000,549,"0","1","0",3,3,1,4.33,5.67,1,1,1,3,2,3,3,1,0.33,1,1,1,0,1,8,3.49
"2084","27920c5d12634b278ff089b05772f013","2",85,72000,868,"0","1","0",5,5,2,4,7,2,1,2,5,4,4,2,1,0.4,1,1,1,0,1,5,15.18
"2085","88aa10c94fe343c3af26533143dcd1f2","3",83,90000,798,"1","0","0",5,3,4,3.4,7.4,1,3,1,5,4,5,4,0.6,1.33,1,1,0.33,3,1,7,24.49
"2086","145de283cf9c4377a3dea3afb87774f3","2",56,1e+05,138,"1","0","0",4,4,0,3,8,1,3,0,4,4,4,3,1,0,1,0,1,0,0,0,0
"2087","201cefe2f67f4dc18656189efbb46c46","2",77,54000,1019,"1","0","0",6,4,0,5,9.5,2,3,1,6,4,5,4,0.67,0,1,0,0.33,0,1,11,3.26
"2088","981be70bd44940f7be52e5636ab486a0","2",52,52000,984,"1","0","0",5,5,3,3.4,8,1,2,2,5,5,4,2,1,0.6,1,1,1,1,1,8,11.77
"2089","fae5f722dce445c1ae311729464943cf","2",76,98000,324,"0","1","0",6,6,0,2,5.83,1,2,3,6,6,5,1,1,0,1,0,1,0,1,0,0
"2090","52a646954a6a4da28fa687d927edee8b","3",86,59000,1286,"0","1","0",5,5,4,4.8,8,3,2,0,5,5,5,3,1,0.8,1,0.67,1,1,0,6,13.8
"2091","0157e63b39c5456393026c6c03f3d84a","1",70,76000,265,"0","1","0",3,3,3,6.67,11.67,2,1,0,3,3,2,2,1,1,1,1,1,1,0,10,19.96
"2092","e54bb450866048d7b8dd740a6746e554","2",48,65000,593,"0","1","0",6,6,3,2.83,4.17,2,1,3,6,5,6,4,1,0.5,1,1,1,1,1,10,15.97
"2093","90516eea796b484399dce5b20d15e207","1",67,51000,266,"0","1","0",2,2,2,7.5,15,1,1,0,2,1,1,1,1,1,1,1,1,1,0,7,13.25
"2094","2f634444cfdf456bb1f4061964d74189","2",36,34000,137,"1","0","0",6,4,0,4.17,4.17,4,0,2,6,3,6,3,0.67,0,0.75,0,0,0,0.5,5,1.84
"2095","153151dae7fd416588690a91ec81cbba","3",39,95000,217,"0","1","0",6,6,5,4.83,6.83,2,3,1,6,4,6,6,1,0.83,1,1,1,1,1,16,22.45
"2096","317c811d010e4103b96458f2104282a5","2",81,33000,672,"0","1","0",5,3,2,4.4,9,2,2,1,5,4,4,2,0.6,0.67,0.5,1,0.5,1,1,7,6.51
"2097","6b44b3e1ade7466fb73824b4898f8716","1",49,68000,408,"1","0","0",2,2,1,2.5,2.5,1,0,1,2,2,2,1,1,0.5,1,1,0,0,1,6,79.82
"2098","e4ea64fc15d24fd39819c190d90569a3","1",75,50000,1247,"0","1","0",4,3,3,3,11.75,0,4,0,4,4,3,3,0.75,1,0,0,0.75,1,0,13,12.06
"2099","645584b4fa3e45da9bffe712a63898da","3",27,33000,940,"1","0","0",4,2,4,4.5,5.5,3,1,0,4,4,4,3,0.5,2,0.33,3,1,1,0,8,9.17
"2100","68f32c01b6b144c6be1bd18ac2c319c3","3",67,38000,1023,"0","1","0",5,2,3,4.4,9,2,2,1,5,4,4,1,0.4,1.5,0.5,1,0.5,2,0,15,8.6
"2101","2b44d5abc6db471abdf04615463f1ba1","1",46,46000,532,"1","0","0",3,2,3,6.67,6.67,3,0,0,3,2,3,2,0.67,1.5,0.67,1.5,0,0,0,7,9.89
"2102","7248fc98eb6c4b1fb0f1a2cec6ba2f93","3",34,65000,453,"1","0","0",5,5,4,3.6,6.8,1,3,1,5,4,5,5,1,0.8,1,1,1,1,1,22,15.94
"2103","7c8a7b0fc3724280a05585cec13c8a23","2",26,72000,1055,"1","0","0",4,3,2,1.75,3.75,1,1,2,4,3,4,3,0.75,0.67,1,1,1,1,0.5,16,18.63
"2104","ee45ba44b88a4a509f814800f9832cdf","2",57,95000,75,"0","1","0",6,5,1,3.67,7.5,3,2,1,6,5,5,3,0.83,0.2,0.67,0.5,1,0,1,2,26
"2105","2ac8945a47504c42be8a9091ea5f0edb","1",57,91000,692,"1","0","0",4,4,2,3,8.75,1,2,1,4,4,3,0,1,0.5,1,1,1,0.5,1,9,22.84
"2106","9e3680da1a014eafb4b4d852c3785c16","1",23,41000,98,"1","0","0",3,3,2,5.67,8.33,2,1,0,3,3,3,3,1,0.67,1,0.5,1,1,0,6,4.26
"2107","44486736d4af4299924ffbf4ac734555","1",32,68000,188,"0","1","0",3,1,0,3.33,12.33,0,3,0,3,3,2,1,0.33,0,0,0,0.33,0,0,2,5.5
"2108","cd26c24371e7403ababb09120b0654b1","3",56,79000,906,"0","1","0",4,3,3,5.75,6.75,2,1,1,4,2,4,3,0.75,1,1,1,1,1,0,8,22.7
"2109","f6ec566d8f1f45aa8a3e062576e705d1","2",73,52000,65,"1","0","0",6,5,0,5.83,7.83,4,2,0,6,6,6,4,0.83,0,0.75,0,1,0,0,0,0
"2110","e23280a162b34a94a7b45ce5d9b18b7a","3",55,118000,281,"1","0","0",6,4,5,4.5,8.33,3,2,1,6,5,5,2,0.67,1.25,0.67,1.5,0.5,2,1,11,27.75
"2111","73b9c54e91524342b00f769a7525c25f","2",50,56000,557,"0","1","0",4,4,3,5,5,3,0,1,4,3,4,3,1,0.75,1,1,0,0,1,6,15.26
"2112","be8ba6989a9f4949b83ebf6e876490fb","1",34,50000,995,"0","1","0",2,0,2,5,12.5,1,1,0,2,2,1,0,0,0,0,0,0,0,0,9,18.64
"2113","89ea78d702ef425e8802f4dbfc4790f0","3",78,51000,316,"1","0","0",5,4,2,4.8,11,2,3,0,5,4,4,2,0.8,0.5,1,0,0.67,1,0,3,14.96
"2114","20e750ef548a41628be433e37b508b34","3",59,80000,131,"0","1","0",4,4,2,5,8,2,2,0,4,4,4,2,1,0.5,1,0.5,1,0.5,0,2,18.04
"2115","bf4c5a4f6a83415582c414959bac813f","1",83,108000,362,"1","0","0",3,3,1,2.67,4,1,1,1,3,3,3,2,1,0.33,1,0,1,1,1,6,26.56
"2116","3e1effbd211642999badda14b42e9a11","1",27,47000,1514,"1","0","0",4,3,2,1.5,7.5,0,3,1,4,4,4,2,0.75,0.67,0,0,1,0.67,0,20,2.64
"2117","41759218f61546e49f0c02e98f24028e","1",53,86000,224,"0","1","0",2,0,1,6,10,1,1,0,2,1,2,1,0,0,0,0,0,0,0,2,25.45
"2118","dd682c0f0444401da00304e956ce8da1","3",80,75000,224,"0","1","0",4,3,3,4.5,5.5,2,1,1,4,3,4,2,0.75,1,0.5,2,1,1,1,7,22.77
"2119","f39fe7ea4e5946378e6d224504b77797","1",54,98000,359,"0","1","0",4,1,3,4.25,17.5,0,4,0,4,4,1,1,0.25,3,0,0,0.25,3,0,2,31.47
"2120","5171e17869f041659f696bfafb8dca86","1",71,107000,297,"0","1","0",3,2,1,2.67,9,0,2,1,3,2,2,2,0.67,0.5,0,0,0.5,1,1,3,22.49
"2121","a47eed99f69740269b61c3b83d433657","1",62,79000,387,"0","1","0",3,2,1,0.67,3.33,0,1,2,3,3,3,0,0.67,0.5,0,0,1,1,0.5,3,23.61
"2122","fc3d0f06f8f04765b9f8e148bac39c0e","3",74,43000,311,"0","1","0",5,3,3,3.4,10.4,1,4,0,5,5,4,1,0.6,1,1,0,0.5,1.5,0,11,9.76
"2123","170fb4372d3a4cf3a09df0e5504546ee","3",57,59000,44,"0","1","0",6,5,4,2.33,10,0,4,2,6,5,4,3,0.83,0.8,0,0,0.75,1.33,1,15,18.32
"2124","b955f55821334c88907b39039c217dd7","1",48,69000,183,"0","1","0",2,2,0,2.5,8.5,0,2,0,2,2,2,2,1,0,0,0,1,0,0,3,18.29
"2125","0f6496ef526940d3a2e091ed2a3056d7","3",40,66000,582,"0","1","0",4,4,4,5,8,2,2,0,4,3,4,4,1,1,1,1,1,1,0,13,16.6
"2126","226fc5b19c124d79983942fb0985ee15","3",76,31000,283,"0","1","0",5,5,5,6,8.4,3,2,0,5,4,5,4,1,1,1,1,1,1,0,12,8.82
"2127","15618710293b44e59b72aae0f5827725","1",60,38000,365,"1","0","0",3,1,0,5.67,13.33,1,2,0,3,2,2,1,0.33,0,1,0,0,0,0,6,1.49
"2128","841eb4e9167b4ba88e77906ff60d4b5f","2",53,84000,282,"1","0","0",4,4,1,2.75,4.75,1,2,1,4,3,4,3,1,0.25,1,1,1,0,1,2,20.31
"2129","fef4f14201c44ddd915f504b7d88bf08","1",62,75000,152,"0","1","0",3,2,1,4.33,5.67,2,1,0,3,3,3,2,0.67,0.5,0.5,0,1,1,0,1,19.02
"2130","10e91caab3de4d23aa61963754483a33","3",70,88000,774,"0","1","0",6,3,3,3.33,8.33,2,2,2,6,4,4,2,0.5,1,0.5,1,0.5,2,0.5,4,23.14
"2131","1fa6bb2a2891447490ee9bf77f7319c0","2",39,52000,272,"1","0","0",5,4,3,2,7.4,0,3,2,5,3,4,4,0.8,0.75,0,0,0.67,1.5,1,17,14.16
"2132","05bbe7decb6d43b684221df448979612","2",85,90000,769,"0","1","0",5,5,1,2,2,1,0,4,5,2,5,3,1,0.2,1,1,0,0,1,4,19.1
"2133","7ede8e7cf9184907820365ce64bb8f7a","2",59,68000,816,"0","1","0",5,5,3,4.6,5.4,2,1,2,5,4,5,3,1,0.6,1,1,1,1,1,7,16.72
"2134","b553a74d19d249bba731e6df9db8eaea","2",62,70000,166,"0","1","0",5,5,2,3.8,7,2,2,1,5,4,5,4,1,0.4,1,0.5,1,0.5,1,3,18.78
"2135","e1524552a290403b8b99074c917a3f60","2",29,45000,302,"1","0","0",5,3,0,5,7.4,3,2,0,5,5,5,3,0.6,0,0.67,0,0.5,0,0,6,2.36
"2136","572a08d7ec2b4947b3cb9ea0d8d0c9a0","1",43,68000,118,"1","0","0",4,3,1,5,8,2,2,0,4,3,4,3,0.75,0.33,1,0,0.5,1,0,5,2.86
"2137","7eb85a133c7e4a7d9cac1df25e50d9c8","3",69,72000,407,"1","0","0",6,6,6,6,7.33,4,2,0,6,5,6,5,1,1,1,1,1,1,0,11,19.45
"2138","9f2e7a00443644188720ca9edc74370c","1",71,53000,376,"1","0","0",3,3,2,2.33,10,0,2,1,3,2,2,1,1,0.67,0,0,1,1,1,13,14.31
"2139","4eeaab922a754d58a14733cfd2952279","2",56,95000,258,"0","1","0",5,5,0,4,6.4,2,2,1,5,4,5,3,1,0,1,0,1,0,1,1,21.16
"2140","6b247ba48509456eb57b24f878f313ea","3",28,68000,435,"0","1","0",6,4,4,4.17,6.17,3,2,1,6,5,6,2,0.67,1,0.67,1,1,1,0,23,12.99
"2141","153e3e2d8ca342eeb5bcdbaeb7552568","2",27,44000,359,"1","0","0",6,5,2,1.67,3.67,1,2,3,6,5,6,4,0.83,0.4,1,0,1,1,0.67,9,4.23
"2142","fa5d0a39814a48b1a5886c9acdf95b92","2",94,54000,211,"1","0","0",5,3,0,3.8,7,2,2,1,5,4,5,4,0.6,0,0.5,0,0.5,0,1,4,1.29
"2143","eb001c00e27546f296d35627290e0b5e","3",27,42000,519,"0","1","0",4,4,1,5.5,7.5,3,1,0,4,4,4,3,1,0.25,1,0,1,1,0,23,1.86
"2144","5f5c91807f7f475f85fc241e45e23ed2","3",57,33000,322,"0","1","0",6,3,5,2.83,8.67,1,4,1,6,6,5,2,0.5,1.67,1,1,0.25,4,1,11,7.41
"2145","bb8b3e8a1f05462e986af07001c9c179","3",82,93000,631,"0","1","0",5,4,3,2.4,7,1,2,2,5,5,4,0,0.8,0.75,1,1,0.5,2,1,6,26.35
"2146","9a674564f21d4478bed54a86b25fceb0","2",60,42000,426,"1","0","0",6,3,2,4.5,8.33,2,2,2,6,6,5,2,0.5,0.67,1,0,0,0,0.5,15,2.52
"2147","385c991ad75d41038ccba90107e6fadf","2",43,49000,345,"0","1","0",4,3,1,2.5,5.5,1,2,1,4,4,4,3,0.75,0.33,0,0,1,0.5,1,7,3.51
"2148","a72733b3057644809e9db04b7eb8c986","2",52,94000,1063,"1","0","0",5,4,2,3.4,7.4,1,3,1,5,5,5,2,0.8,0.5,1,0,0.67,1,1,5,21.47
"2149","60b7692b124f4de99279cf046d036092","3",63,101000,37,"1","0","0",4,2,3,4.75,8.75,2,2,0,4,4,4,2,0.5,1.5,0.5,1,0.5,2,0,3,26.58
"2150","dc7a7cf01f4040438ead2495de0372c2","3",27,57000,564,"1","0","0",6,5,2,5,9,2,4,0,6,5,6,5,0.83,0.4,1,0,0.75,0.67,0,14,3.04
"2151","38862b09048e4b1289d233f2b42dcfac","3",62,71000,1582,"0","1","0",6,4,4,6.17,7.5,4,1,1,6,6,6,4,0.67,1,1,0.75,0,0,0,6,23.14
"2152","2b8b6feda8da4f069a1b4e07a9004b7e","2",47,96000,357,"1","0","0",5,4,0,2.8,6,1,2,2,5,3,5,3,0.8,0,1,0,0.5,0,1,0,0
"2153","d0168acdc0674ecab25e5c18271160d1","3",84,57000,77,"0","1","0",4,4,3,6.25,9.25,2,2,0,4,2,4,4,1,0.75,1,0.5,1,1,0,3,18.84
"2154","3577fe12bcdc4ae480feb3bd325f3f47","3",50,42000,402,"1","0","0",5,5,5,4.4,8.4,2,3,0,5,4,5,5,1,1,1,1,1,1,0,16,12.01
"2155","0fd94650b0bd46c29140b2742eed0bea","3",66,75000,221,"1","0","0",6,5,3,3.67,9,1,5,0,6,6,6,5,0.83,0.6,1,0,0.8,0.75,0,8,2.98
"2156","7e4e0269683741eda11c7590db744bbd","3",24,44000,364,"0","1","0",6,6,4,3.67,7,2,3,1,6,6,6,3,1,0.67,1,0.5,1,1,1,8,9.49
"2157","928d6c295028430dbd5c49476ebfdf72","1",63,92000,817,"0","1","0",2,2,2,6,10,1,1,0,2,1,2,2,1,1,1,1,1,1,0,7,25.92
"2158","376f7a629535453eb42099aca0819332","2",57,76000,1555,"0","1","0",4,4,2,1.75,3.75,1,1,2,4,4,4,0,1,0.5,1,1,1,1,1,9,16.69
"2159","4bbc98fd8048429eb9dbfd856e1288d7","2",34,38000,340,"1","0","0",6,6,2,5.33,6.67,4,1,1,6,4,6,6,1,0.33,1,0.5,1,0,1,8,3.81
"2160","d125605ab1244b8fba57840cbe095f81","3",52,93000,626,"0","1","0",6,2,4,3.67,10,1,3,2,6,5,4,3,0.33,2,1,1,0.33,3,0,12,25.25
"2161","09a6798f587a404c8c44a2cd5fd2d940","1",66,54000,295,"1","0","0",2,2,2,7.5,7.5,2,0,0,2,2,2,1,1,1,1,1,0,0,0,11,11.16
"2162","119883e8c6b04528a91360e82d4f07c6","1",73,71000,822,"0","1","0",3,2,0,3.33,3.33,1,0,2,3,1,3,2,0.67,0,1,0,0,0,0.5,5,18.61
"2163","ba5480cfd2c0403bae9f75cdbb5f8d49","1",60,62000,847,"0","1","0",2,2,1,1.5,3.5,0,1,1,2,2,2,1,1,0.5,0,0,1,1,1,8,16.25
"2164","4d20573b5dee49718990534338be745e","2",39,33000,894,"1","0","0",6,4,1,3,8.17,1,4,1,6,5,5,3,0.67,0.25,1,0,0.5,0.5,1,10,1.85
"2165","21f4bbed85a84be0a1e0d52bab666678","2",40,82000,531,"1","0","0",5,5,3,3.4,8,2,2,1,5,4,4,4,1,0.6,1,0.5,1,1,1,6,25.25
"2166","e2680b8f841b4b0b975a4dc3d54a4fd6","3",76,62000,244,"1","0","0",5,4,4,4.6,5.4,3,1,1,5,4,5,3,0.8,1,0.67,1.5,1,1,1,10,15.77
"2167","f97c5306c38740bd991165598eafa630","1",83,70000,1325,"1","0","0",4,2,1,3,5,2,1,1,4,3,4,2,0.5,0.5,0.5,0,0,0,1,12,2.33
"2168","61ad68aa96884ddb92c2b0573cba4574","2",58,56000,1547,"1","0","0",4,4,2,3.75,3.75,2,0,2,4,3,4,3,1,0.5,1,1,0,0,1,5,15.08
"2169","72900a2f80e043d189ef1f5b1bda7c37","1",62,85000,113,"0","1","0",4,2,2,4.25,6.25,2,1,1,4,3,4,2,0.5,1,0.5,1,1,1,0,4,25.14
"2170","50af182d9e074539b7d6ed8035e1e16e","1",70,37000,183,"0","1","0",2,0,0,1,5,0,1,1,2,2,2,0,0,0,0,0,0,0,0,6,1.53
"2171","ea0c7ed54ae3405ba528e6703076fd3b","2",58,54000,249,"0","1","0",4,4,0,3.5,7.5,1,2,1,4,4,4,3,1,0,1,0,1,0,1,1,9.31
"2172","86a32235141948dd85e67ad2a3b530c6","2",55,35000,249,"1","0","0",5,5,1,4,6.4,3,2,0,5,5,5,4,1,0.2,1,0,1,0.5,0,10,2.64
"2173","5eedd919fe494103b0aad8a02e89ca7c","1",73,82000,341,"0","1","0",3,2,2,4,6.67,1,1,1,3,3,3,1,0.67,1,1,1,1,1,0,6,20.49
"2174","e73aa19b0a6a4dd28c0345f96cdb34cd","2",48,61000,565,"0","1","0",5,5,2,2,4.4,1,2,2,5,5,5,3,1,0.4,1,0,1,1,1,10,15.08
"2175","2f6623e657b24825a063f8e0ec8e368a","3",74,77000,936,"0","1","0",5,2,3,3.2,8,1,3,1,5,5,5,3,0.4,1.5,0,0,0.67,1.5,0,4,21.87
"2176","58a2c076c79141da9c0ec5e46d010a02","2",32,52000,103,"1","0","0",5,4,0,2.8,6,1,2,2,5,4,5,4,0.8,0,1,0,1,0,0.5,6,2.54
"2177","7b3013395130445e86119ed2ced29284","3",70,58000,504,"0","1","0",6,6,4,4.33,5.67,3,2,1,6,5,6,4,1,0.67,1,0.67,1,1,1,15,13.04
"2178","eb708237b7884000ad536f75d77f08f6","1",49,30000,234,"1","0","0",4,0,0,3.5,15,0,4,0,4,4,2,0,0,0,0,0,0,0,0,4,7.32
"2179","8fb39b62a0ca4a289bd8886f119ab450","1",78,51000,752,"1","0","0",3,3,2,1.33,6.67,0,2,1,3,3,3,1,1,0.67,0,0,1,1,1,10,10.75
"2180","84a64f55640543db95c7f53a460fcb39","1",76,57000,220,"0","1","0",4,3,2,2.5,9.25,0,3,1,4,3,3,3,0.75,0.67,0,0,0.67,1,1,9,11.21
"2181","292fc9b98199494cb55c027f5bfac8aa","1",90,43000,1066,"0","1","0",3,2,3,3,13.33,0,3,0,3,3,2,0,0.67,1.5,0,0,0.67,1.5,0,10,10.38
"2182","526338768a7c454788df15d68766a35f","3",56,111000,314,"0","1","0",5,2,3,3.2,4.8,1,2,2,5,3,5,4,0.4,1.5,0,0,1,1,0,10,27.83
"2183","e05529cf200549b2aa682eedd994d5f7","1",68,80000,195,"0","1","0",4,2,3,5,5,3,0,1,4,3,4,2,0.5,1.5,0.67,1.5,0,0,0,7,20.9
"2184","3fd0feaf8a5344d1a17be1707205814b","1",68,1e+05,199,"1","0","0",4,2,3,5,5,3,0,1,4,3,4,2,0.5,1.5,0.33,3,0,0,1,4,27.32
"2185","a21bb7b8d5c7406eb460dfff62246679","1",47,57000,203,"1","0","0",3,3,0,3,8.33,1,2,0,3,3,3,3,1,0,1,0,1,0,0,1,18.82
"2186","8078ce6ccca94976874e61cfbf6c06e7","2",65,58000,988,"1","0","0",5,5,1,2.8,6,1,2,2,5,4,5,1,1,0.2,1,0,1,0.5,1,4,13.54
"2187","5ac7d237705543b49134faefd523fd80","3",54,63000,929,"0","1","0",5,5,4,2.2,7,1,3,1,5,4,5,2,1,0.8,1,1,1,1,1,8,16.22
"2188","e928e0783c9c473c9e1648f430b489e6","2",73,49000,218,"0","1","0",4,3,1,3.25,4.25,1,1,2,4,3,4,2,0.75,0.33,1,0,1,1,0.5,19,7.73
"2189","519ca71f10f241af964d9ca3cbda6b8c","2",73,52000,386,"0","1","0",5,1,0,2,5,1,1,3,5,4,4,1,0.2,0,0,0,0,0,0.33,10,2.54
"2190","954c9df0d29d462bb28968961f602cf2","3",58,65000,478,"0","1","0",4,3,3,3.5,7.5,1,2,1,4,4,4,3,0.75,1,1,1,1,1,0,11,20.02
"2191","a8b23936b2d94dc1bb254d53d6538bcf","2",42,90000,183,"0","1","0",5,4,3,1.4,5.4,0,3,2,5,4,5,3,0.8,0.75,0,0,1,1,0.5,5,17.75
"2192","fc0fc865ff004b778464fbcc36fb0fc6","2",31,60000,246,"1","0","0",5,3,0,6.6,7.4,4,1,0,5,5,5,3,0.6,0,0.5,0,1,0,0,3,2.88
"2193","39c58ff2c54e4a9ba2063ff3629a1b0a","2",78,50000,192,"1","0","0",4,3,0,0.5,2.5,0,1,3,4,3,4,1,0.75,0,0,0,1,0,0.67,3,6.99
"2194","ea7f246ae5d0470b980f8fc154177b18","2",58,45000,829,"1","0","0",6,3,3,3.33,3.33,3,0,3,6,3,6,4,0.5,1,0.67,1.5,0,0,0.33,13,11.06
"2195","b18a188c09fc4257b91b498b0d1ef004","3",48,119000,421,"1","0","0",5,2,3,3,6,2,1,2,5,5,4,2,0.4,1.5,1,1,0,0,0,6,27.37
"2196","2db7b4739e3a4fc0964fce535ec05d96","1",65,50000,272,"0","1","0",3,3,1,3.33,3.33,1,0,2,3,1,3,2,1,0.33,1,1,0,0,1,14,12.84
"2197","35e08db3a77f4b348d04de610b9ac4b7","3",67,54000,1540,"0","1","0",5,4,3,5.8,9,3,2,0,5,5,5,4,0.8,0.75,0.67,1,1,0.5,0,5,14.21
"2198","239c9131068f4e2fa79e384726827bd9","1",62,69000,64,"0","1","0",3,3,2,4.33,10.67,1,2,0,3,3,2,2,1,0.67,1,1,1,0.5,0,3,26.55
"2199","d9436dd24c464d80bae8a36dc7c6867e","2",28,54000,331,"1","0","0",5,2,1,2.8,9,1,3,1,5,5,4,2,0.4,0.5,0,0,0.67,0.5,0,9,3.47
"2200","9d00598dc760449e827cc61ae5405b3c","1",58,115000,759,"1","0","0",4,1,2,5,8,2,2,0,4,4,4,2,0.25,2,0,0,0.5,1,0,7,27.03
"2201","c58f31ad07c34f5689da499492aa51ca","2",47,52000,288,"1","0","0",4,4,0,3.75,7.5,1,1,2,4,3,3,2,1,0,1,0,1,0,1,6,5.28
"2202","bda99ed14b964c889742d97222157fc7","3",61,62000,446,"0","1","0",5,5,4,4.4,6,3,1,1,5,4,5,4,1,0.8,1,1,1,1,1,15,14.89
"2203","1b47b94d748f4d389575d84e80a611e3","2",59,76000,813,"0","1","0",6,4,2,4.17,6.17,2,2,2,6,3,6,5,0.67,0.5,0.5,0,1,1,0.5,8,23.75
"2204","a0f4c1aafeda4398a7afe66c37caf416","3",41,89000,280,"1","0","0",4,3,2,8.75,12.5,3,1,0,4,1,3,3,0.75,0.67,0.67,0.5,1,1,0,7,115.54
"2205","85f135f7794a40daa01d288d4c096f01","2",73,61000,8,"1","0","0",5,5,3,3.8,7,2,2,1,5,4,5,3,1,0.6,1,0.5,1,1,1,3,17.52
"2206","b766c5059cdb479999daae1352334d2f","2",51,57000,94,"1","0","0",5,5,1,1.8,7.4,0,4,1,5,4,5,5,1,0.2,0,0,1,0.25,1,6,4.48
"2207","36ef980d4deb42ee9f3bf88fcf137c01","3",88,88000,87,"0","1","0",5,3,4,6,8.4,3,2,0,5,3,5,4,0.6,1.33,0.67,1,0.5,2,0,4,27.25
"2208","7924f921b7f04e34aafd37c1b58a4ca9","1",62,76000,999,"1","0","0",4,1,2,3.75,15,0,3,1,4,3,1,1,0.25,2,0,0,0,0,1,8,19.06
"2209","979b2f7c5caa40be87ca906ecab52491","3",55,70000,1071,"1","0","0",4,4,4,4.25,13.75,1,3,0,4,4,2,1,1,1,1,1,1,1,0,8,16.8
"2210","8fbb14f4f4a24f2c98c1cc7672e6be2e","3",54,75000,219,"0","1","0",5,3,4,5,5,4,0,1,5,4,5,2,0.6,1.33,0.75,1.33,0,0,0,10,16.66
"2211","d6daf9f630b847678d7254676347e202","1",41,42000,325,"1","0","0",3,3,3,5,9,1,2,0,3,3,3,3,1,1,1,1,1,1,0,15,11.25
"2212","0e7e49b5e82f4003a070c7ba7e5c41ba","2",73,83000,872,"0","1","0",4,3,2,6.25,6.25,3,0,1,4,2,4,4,0.75,0.67,0.67,1,0,0,1,8,23.15
"2213","aeb085396ad04cefae499bb929177afc","2",66,92000,1012,"0","1","0",4,3,2,1.75,3.75,1,1,2,4,3,4,2,0.75,0.67,1,1,1,1,0.5,8,26.88
"2214","7e47f4f53c7d4f7eb4cb1d5c848f03fb","1",46,50000,887,"1","0","0",4,3,1,6.25,6.25,4,0,0,4,3,4,3,0.75,0.33,0.75,0.33,0,0,0,10,3.58
"2215","5f32718d07b64338a5517eed5c1eb232","1",34,39000,606,"1","0","0",2,2,2,2,10,0,2,0,2,2,2,2,1,1,0,0,1,1,0,12,8.55
"2216","d2502eb733fc418cbdb72c5f3ac3d8eb","1",74,49000,286,"1","0","0",4,2,0,5,8,2,2,0,4,3,4,2,0.5,0,0.5,0,0.5,0,0,2,6.91
"2217","e056d7dd433f4caababedd137dc00007","3",45,80000,1554,"0","1","0",5,5,4,3.8,7,2,2,1,5,3,5,3,1,0.8,1,1,1,1,1,9,19.61
"2218","1ba58dab3cae4787ad26d8d77ab7380f","3",25,54000,248,"0","1","0",5,2,3,3.4,8,2,2,1,5,5,4,2,0.4,1.5,0.5,1,0.5,2,0,11,14.52
"2219","467a59bf46d0461fb56c7f48477716de","3",90,51000,695,"1","0","0",5,5,5,3.6,6.8,2,3,0,5,5,5,4,1,1,1,1,1,1,0,19,11.52
"2220","35a6fbe3a39c4d58ba1996d3691eda18","2",23,31000,1167,"0","1","0",5,3,0,5,8,2,1,2,5,3,4,4,0.6,0,0.5,0,0,0,1,7,4.77
"2221","0020c2b971eb4e9188eac86d93036a77","3",59,90000,880,"0","1","0",5,3,3,4.8,8,2,2,1,5,3,5,5,0.6,1,0.5,1,0.5,2,1,8,24.61
"2222","cf6eae1322e2485eb909327a2de0bc22","2",52,53000,15,"1","0","0",4,3,0,5.5,7.5,2,1,1,4,2,4,3,0.75,0,1,0,0,0,1,4,3.87
"2223","be01dde700574797b5dc59b0ad45242f","3",79,55000,904,"0","1","0",5,5,3,5,10.4,2,3,0,5,5,4,3,1,0.6,1,0,1,1,0,12,12.99
"2224","7e795099f75645b997a137f4a63fcde4","3",84,37000,696,"1","0","0",5,3,4,4,13,1,3,1,5,4,2,2,0.6,1.33,1,1,0.33,3,1,12,7.84
"2225","211c1fdfe7e047e3b88cf267824ca6df","3",27,68000,205,"0","1","0",6,5,2,6,9.83,3,3,0,6,6,5,4,0.83,0.4,1,0.33,0.67,0.5,0,7,6.82
